0121	1200	2.464	25.765	0.320450404
0121	1300	2.443	26.55	0.301258827
0121	1400	2.278	26.997	0.302082281
0121	1500	1.958	26.923	0.391988433
0121	1600	1.501	26.329	0.530668611
0121	1700	0.929	25.302	0.713452146
0121	1800	0.342	23.846	0.806929762
0121	1900	0.024	22.012	0.80446504
0121	2000	0	20.422	0.776912573
0121	2100	0	19.341	0.654769748
0121	2200	0	18.438	0.507123243
0121	2300	0	17.761	0.358719332
0122	0000	0	17.267	0.40246443
0122	0100	0	16.918	0.340984575
0122	0200	0	16.713	0.384881574
0122	0300	0	16.55	0.397735144
0122	0400	0	16.343	0.409237752
0122	0500	0	16.069	0.451017663
0122	0600	0.125	16.81	0.519142549
0122	0700	0.533	18.46	0.514161787
0122	0800	1.182	20.819	0.420433273
0122	0900	1.726	23.785	0.33519476
0122	1000	2.096	27.362	0.290081252
0122	1100	2.33	30.092	0.27927362
0122	1200	2.42	31.601	0.318660792
0122	1300	2.356	32.348	0.393335432
0122	1400	2.07	32.164	0.492963483
0122	1500	1.664	31.285	0.615093753
0122	1600	1.325	30.131	0.7656015
0122	1700	0.889	28.842	0.955180136
0122	1800	0.339	27.35	1.042712438
0122	1900	0.025	25.307	1.02276076
0122	2000	0	23.564	0.97363129
0122	2100	0	22.473	0.837695357
0122	2200	0	21.657	0.633983071
0122	2300	0	20.957	0.460100898
0123	0000	0	20.152	0.492239043
0123	0100	0	19.416	0.396531681
0123	0200	0	19.022	0.454364331
0123	0300	0	18.64	0.454109618
0123	0400	0	18.332	0.431060151
0123	0500	0	18.238	0.46585224
0123	0600	0.109	18.655	0.539284533
0123	0700	0.469	19.61	0.544644172
0123	0800	1.1	21.022	0.497171888
0123	0900	1.688	22.539	0.426131243
0123	1000	2.122	23.731	0.316280163
0123	1100	2.4	24.602	0.239710585
0123	1200	2.52	25.155	0.221088557
0123	1300	2.494	25.355	0.222720457
0123	1400	2.324	25.318	0.291681449
0123	1500	2.007	24.975	0.383567187
0123	1600	1.539	24.311	0.509190645
0123	1700	0.95	23.266	0.651684823
0123	1800	0.343	21.881	0.731917192
0123	1900	0.021	20.215	0.752705095
0123	2000	0	18.828	0.72830322
0123	2100	0	17.993	0.629551458
0123	2200	0	17.237	0.489121955
0123	2300	0	16.545	0.37030207
0124	0000	0	15.938	0.458911062
0124	0100	0	15.492	0.34417521
0124	0200	0	15.466	0.397645917
0124	0300	0	15.379	0.4061499
0124	0400	0	15.111	0.404484256
0124	0500	0	14.859	0.426000002
0124	0600	0.125	16.004	0.475001574
0124	0700	0.514	17.762	0.47156904
0124	0800	1.175	19.052	0.429259182
0124	0900	1.782	20.358	0.344755418
0124	1000	2.202	21.643	0.248250176
0124	1100	2.462	22.651	0.151656354
0124	1200	2.571	23.264	0.143321954
0124	1300	2.535	23.525	0.146424673
0124	1400	2.351	23.671	0.195527059
0124	1500	2.016	23.588	0.300895939
0124	1600	1.529	23.016	0.420667959
0124	1700	0.91	22.048	0.578033335
0124	1800	0.341	20.874	0.67615664
0124	1900	0.022	19.668	0.708694726
0124	2000	0	18.878	0.700806915
0124	2100	0	18.337	0.605638214
0124	2200	0	17.869	0.479305596
0124	2300	0	17.375	0.362539501
0125	0000	0	16.952	0.419513608
0125	0100	0	16.503	0.342689167
0125	0200	0	15.818	0.373799568
0125	0300	0	15.195	0.381153513
0125	0400	0	14.806	0.389325324
0125	0500	0	14.513	0.406539839
0125	0600	0.122	14.868	0.440632086
0125	0700	0.511	15.853	0.439454148
0125	0800	1.077	16.91	0.397644874
0125	0900	1.656	18.046	0.344641497
0125	1000	2.135	19.161	0.283695652
0125	1100	2.326	19.978	0.170596536
0125	1200	2.535	20.666	0.095149388
0125	1300	2.57	21.065	0.076576378
0125	1400	2.406	21.157	0.097278001
0125	1500	2.069	20.95	0.171644139
0125	1600	1.573	20.375	0.339637427
0125	1700	0.966	19.518	0.490988857
0125	1800	0.351	18.41	0.606401748
0125	1900	0.021	17.007	0.662333489
0125	2000	0	15.954	0.648802798
0125	2100	0	15.377	0.558192328
0125	2200	0	14.927	0.448288998
0125	2300	0	14.562	0.333097767
0126	0000	0	14.241	0.401165592
0126	0100	0	14.075	0.312496016
0126	0200	0	13.945	0.361295612
0126	0300	0	13.865	0.371265697
0126	0400	0	13.824	0.362301984
0126	0500	0	13.778	0.395046892
0126	0600	0.113	14.495	0.434415466
0126	0700	0.483	15.632	0.430867412
0126	0800	1.088	16.935	0.387908846
0126	0900	1.575	18.166	0.335190526
0126	1000	1.996	19.328	0.362845596
0126	1100	2.407	20.556	0.320358887
0126	1200	2.507	21.365	0.272948137
0126	1300	2.468	21.838	0.240905201
0126	1400	2.333	22.043	0.261332847
0126	1500	2.052	21.883	0.29034691
0126	1600	1.569	21.27	0.394392485
0126	1700	0.966	20.272	0.493604323
0126	1800	0.346	18.868	0.602264505
0126	1900	0.018	17.091	0.651065285
0126	2000	0	15.731	0.666126144
0126	2100	0	14.913	0.563924404
0126	2200	0	14.331	0.425835249
0126	2300	0	13.879	0.289686963
0127	0000	0	13.492	0.35124818
0127	0100	0	13.178	0.277950514
0127	0200	0	12.883	0.333152883
0127	0300	0	12.59	0.358276712
0127	0400	0	12.29	0.370459813
0127	0500	0	12.006	0.407907986
0127	0600	0.071	12.81	0.510785957
0127	0700	0.53	14.659	0.526376933
0127	0800	1.164	16.543	0.376080487
0127	0900	1.641	18.122	0.251880537
0127	1000	2.056	19.521	0.17313593
0127	1100	2.408	20.852	0.112885882
0127	1200	2.583	21.95	0.106946983
0127	1300	2.558	22.543	0.102866585
0127	1400	2.375	22.582	0.141056212
0127	1500	2.044	22.188	0.225727698
0127	1600	1.564	21.363	0.370714235
0127	1700	0.961	20.079	0.536633599
0127	1800	0.341	18.442	0.65275596
0127	1900	0.017	16.651	0.698101429
0127	2000	0	15.464	0.694686122
0127	2100	0	14.872	0.570288473
0127	2200	0	14.547	0.400226336
0127	2300	0	14.347	0.285239258
0128	0000	0	14.194	0.360818922
0128	0100	0	14.018	0.304096194
0128	0200	0	13.739	0.319966083
0128	0300	0	13.316	0.344304966
0128	0400	0	12.828	0.369713582
0128	0500	0	12.359	0.432755082
